SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,CAT,WIND,PRES
,Year,,,,,,,degrees_north,degrees_east,1,kts,mb
2022280N11294,2022,90,NA,CS,JULIA,20221009000000,TS,12.5,-82.0,1,65,989
2022280N11294,2022,90,NA,CS,JULIA,20221009030000,TS,12.4,-82.6,1,70,986
2022280N11294,2022,90,NA,CS,JULIA,20221009060000,TS,12.4,-83.3,1,75,982
2022280N11294,2022,90,NA,CS,JULIA,20221009071500,TS,12.4,-83.6,1,75,982
2022280N11294,2022,90,NA,NA,JULIA,20221009090000,TS,12.4,-84.0,1,71,983
2022280N11294,2022,90,NA,NA,JULIA,20221009120000,TS,12.3,-84.7,1,65,985
2022280N11294,2022,90,NA,NA,JULIA,20221009150000,TS,12.3,-85.4,0,55,987
2022280N11294,2022,90,NA,NA,JULIA,20221009180000,TS,12.3,-86.2,0,45,988
2022280N11294,2022,90,NA,NA,JULIA,20221009210000,TS,12.4,-86.9,0,43,991
2022280N11294,2022,90,EP,MM,JULIA,20221010000000,TS,12.6,-87.6,0,40,993
2022280N11294,2022,90,EP,MM,JULIA,20221010030000,TS,12.8,-88.2,0,38,996
2022280N11294,2022,90,EP,MM,JULIA,20221010060000,TS,13.1,-88.8,0,35,998
2022280N11294,2022,90,EP,MM,JULIA,20221010090000,TS,13.4,-89.3,0,35,1000
2022280N11294,2022,90,EP,MM,JULIA,20221010110000,TS,13.6,-89.7,0,35,1001
2022280N11294,2022,90,EP,MM,JULIA,20221010120000,TS,13.7,-89.9,-1,30,1002
2022284N15152,2022,91,WP,MM,HAITANG,20221011060000,DS,15.3,152.4,-3,20,1007
2022284N15152,2022,91,WP,MM,HAITANG,20221011090000,DS,15.5,152.2,-3,20,1007
2022284N15152,2022,91,WP,MM,HAITANG,20221011120000,DS,15.7,151.9,-3,20,1007
2022284N15152,2022,91,WP,MM,HAITANG,20221011150000,DS,15.8,151.6,-3,20,1006
2022284N15152,2022,91,WP,MM,HAITANG,20221011180000,DS,15.8,151.4,-3,20,1004
2022284N15152,2022,91,WP,MM,HAITANG,20221011210000,DS,15.9,151.3,-3,20,1006
2022284N15152,2022,91,WP,MM,HAITANG,20221012000000,DS,16.0,151.2,-3,20,1007
2022284N15152,2022,91,WP,MM,HAITANG,20221012030000,DS,15.9,151.1,-3,23,1005
2022284N15152,2022,91,WP,MM,HAITANG,20221012060000,TS,15.7,151.1,-1,25,1003
2022284N15152,2022,91,WP,MM,HAITANG,20221012090000,TS,15.5,151.1,-1,28,1003
2022284N15152,2022,91,WP,MM,HAITANG,20221012120000,TS,15.2,151.0,-1,30,1002
2022284N15152,2022,91,WP,MM,HAITANG,20221012150000,TS,14.8,150.8,-1,28,1004
2022284N15152,2022,91,WP,MM,HAITANG,20221012180000,TS,14.5,150.7,-1,25,1005
2022284N15152,2022,91,WP,MM,HAITANG,20221012210000,TS,14.5,150.9,-1,28,1004
2022284N15152,2022,91,WP,MM,HAITANG,20221013000000,TS,14.6,151.3,1,25,1006
2022284N15152,2022,91,WP,MM,HAITANG,20221013030000,TS,14.9,152.0,1,25,1006
2022284N15152,2022,91,WP,MM,HAITANG,20221013060000,TS,15.2,152.6,1,25,1006
2022284N15152,2022,91,WP,MM,HAITANG,20221013090000,TS,15.4,153.2,1,27,1005
2022284N15152,2022,91,WP,MM,HAITANG,20221013120000,TS,15.7,153.8,1,29,1004
2022284N15152,2022,91,WP,MM,HAITANG,20221013150000,TS,16.1,154.4,1,29,1004
2022284N15152,2022,91,WP,MM,HAITANG,20221013180000,TS,16.7,154.9,1,29,1004
2022284N15152,2022,91,WP,MM,HAITANG,20221013210000,TS,17.5,155.4,1,29,1003
2022284N15152,2022,91,WP,MM,HAITANG,20221014000000,TS,18.6,155.9,1,29,1002
2022284N15152,2022,91,WP,MM,HAITANG,20221014030000,TS,19.9,156.4,1,29,1002
2022284N15152,2022,91,WP,MM,HAITANG,20221014060000,TS,21.2,156.8,1,29,1002
2022284N15152,2022,91,WP,MM,HAITANG,20221014090000,TS,22.4,157.1,1,29,1001
2022284N15152,2022,91,WP,MM,HAITANG,20221014120000,TS,23.6,157.3,1,29,1000
2022284N15152,2022,91,WP,MM,HAITANG,20221014150000,TS,25.4,157.5,TD,28,1001
2022284N15152,2022,91,WP,MM,HAITANG,20221014180000,TS,26.8,157.4,TD,25,1002
2022284N15152,2022,91,WP,MM,HAITANG,20221014210000,TS,27.1,157.2,TD,23,1003
2022284N15152,2022,91,WP,MM,HAITANG,20221015000000,DS,26.9,156.9,LW,20,1004
2022284N15152,2022,91,WP,MM,HAITANG,20221015030000,DS,26.9,156.7,LW,,
2022284N15152,2022,91,WP,MM,HAITANG,20221015060000,DS,27.0,156.6,LW,,
2022284N15152,2022,91,WP,MM,HAITANG,20221015090000,DS,27.0,156.6,LW,,
2022284N15152,2022,91,WP,MM,HAITANG,20221015120000,DS,27.0,156.6,LW,,
2022284N15152,2022,91,WP,MM,HAITANG,20221015150000,DS,27.0,156.6,LW,,
2022284N15152,2022,91,WP,MM,HAITANG,20221015180000,DS,27.0,156.6,LW,,
2022284N15152,2022,91,WP,MM,HAITANG,20221015210000,DS,27.0,156.7,LW,,
2022284N15152,2022,91,WP,MM,HAITANG,20221016000000,DS,27.0,156.7,LW,20,1006
2022284N15152,2022,91,WP,MM,HAITANG,20221016030000,DS,27.0,156.6,LW,,
2022284N15152,2022,91,WP,MM,HAITANG,20221016060000,DS,27.0,156.4,LW,,
2022284N15152,2022,91,WP,MM,HAITANG,20221016090000,DS,27.0,156.2,LW,,
2022284N15152,2022,91,WP,MM,HAITANG,20221016120000,MX,27.0,156.1,LW,25,990
2022284N15152,2022,91,WP,MM,HAITANG,20221016150000,MX,27.0,156.1,LW,25,991
2022284N15152,2022,91,WP,MM,HAITANG,20221016180000,MX,27.0,156.1,LW,25,992
2022284N15152,2022,91,WP,MM,HAITANG,20221016210000,MX,27.0,156.2,LW,23,994
2022284N15152,2022,91,WP,MM,HAITANG,20221017000000,MX,26.9,156.5,1,25,1005
2022284N15152,2022,91,WP,MM,HAITANG,20221017030000,MX,27.0,157.0,1,25,1005
2022284N15152,2022,91,WP,MM,HAITANG,20221017060000,MX,27.2,157.4,1,25,1005
2022284N15152,2022,91,WP,MM,HAITANG,20221017090000,MX,27.4,157.7,1,25,1005
2022284N15152,2022,91,WP,MM,HAITANG,20221017120000,TS,27.7,157.8,1,25,1005
2022284N15152,2022,91,WP,MM,HAITANG,20221017150000,TS,28.0,157.8,1,27,1005
2022284N15152,2022,91,WP,MM,HAITANG,20221017180000,MX,28.3,157.9,1,29,1004
2022284N15152,2022,91,WP,MM,HAITANG,20221017210000,MX,28.5,158.1,1,32,1003
2022284N15152,2022,91,WP,MM,HAITANG,20221018000000,MX,28.7,158.4,2,34,1002
2022284N15152,2022,91,WP,MM,HAITANG,20221018030000,MX,29.1,158.7,2,34,1002
2022284N15152,2022,91,WP,MM,HAITANG,20221018060000,MX,29.6,158.9,2,34,1002
2022284N15152,2022,91,WP,MM,HAITANG,20221018090000,MX,30.3,159.1,2,34,1002
2022284N15152,2022,91,WP,MM,HAITANG,20221018120000,MX,31.1,159.4,2,34,1002
2022284N15152,2022,91,WP,MM,HAITANG,20221018150000,MX,31.8,160.1,2,34,1002
2022284N15152,2022,91,WP,MM,HAITANG,20221018180000,MX,32.4,161.0,2,34,1002
2022284N15152,2022,91,WP,MM,HAITANG,20221018210000,MX,32.9,161.8,2,34,1002
2022284N15152,2022,91,WP,MM,HAITANG,20221019000000,MX,33.5,162.7,2,34,1002
2022284N15152,2022,91,WP,MM,HAITANG,20221019030000,MX,34.2,163.6,2,34,1002
2022284N15152,2022,91,WP,MM,HAITANG,20221019060000,MX,35.0,164.7,2,34,1002
2022284N15152,2022,91,WP,MM,HAITANG,20221019090000,MX,35.8,166.1,2,34,1004
2022284N15152,2022,91,WP,MM,HAITANG,20221019120000,MX,36.6,167.7,9,34,1005
2022284N15152,2022,91,WP,MM,HAITANG,20221019150000,ET,37.5,169.5,9,32,1007
2022284N15152,2022,91,WP,MM,HAITANG,20221019180000,ET,38.3,171.3,9,29,1008
2022284N15152,2022,91,WP,MM,HAITANG,20221019210000,ET,39.0,173.0,9,29,1008
2022284N15152,2022,91,WP,MM,HAITANG,20221020000000,ET,39.6,174.5,9,29,1008
2022284N15152,2022,91,WP,MM,HAITANG,20221020030000,ET,39.9,176.7,6,,1009
2022284N15152,2022,91,WP,MM,HAITANG,20221020060000,ET,40.3,178.3,6,,1010
2022284N15152,2022,91,EP,CP,HAITANG,20221020090000,ET,40.8,-179.7,6,,1011
2022284N15152,2022,91,EP,CP,HAITANG,20221020120000,ET,41.3,182.5,6,,1012
2022285N12116,2022,92,WP,MM,SONCA,20221012060000,DS,11.5,115.6,-3,15,1004
2022285N12116,2022,92,WP,MM,SONCA,20221012090000,DS,11.5,115.5,-3,18,1004
2022285N12116,2022,92,WP,MM,SONCA,20221012120000,DS,11.6,115.5,-3,20,1004
2022285N12116,2022,92,WP,MM,SONCA,20221012150000,DS,11.7,115.5,-3,20,1004
2022285N12116,2022,92,WP,MM,SONCA,20221012180000,DS,11.8,115.5,-3,20,1004
2022285N12116,2022,92,WP,MM,SONCA,20221012210000,DS,11.8,115.3,-3,20,1005
2022285N12116,2022,92,WP,MM,SONCA,20221013000000,MX,12.0,114.6,TD,25,1000
2022285N12116,2022,92,WP,MM,SONCA,20221013030000,MX,12.5,114.3,TD,25,1002
2022285N12116,2022,92,WP,MM,SONCA,20221013060000,MX,12.8,113.8,1,25,1002
2022285N12116,2022,92,WP,MM,SONCA,20221013090000,MX,13.1,113.6,1,27,1001
2022285N12116,2022,92,WP,MM,SONCA,20221013120000,MX,13.3,113.3,1,29,1000
2022285N12116,2022,92,WP,MM,SONCA,20221013150000,MX,13.5,113.0,1,29,1000
2022285N12116,2022,92,WP,MM,SONCA,20221013180000,TS,13.7,112.7,1,29,1000
2022285N12116,2022,92,WP,MM,SONCA,20221013210000,TS,13.9,112.4,1,29,1000
2022285N12116,2022,92,WP,MM,SONCA,20221014000000,TS,14.1,112.0,1,29,1000
2022285N12116,2022,92,WP,MM,SONCA,20221014030000,TS,14.1,111.7,1,32,999
2022285N12116,2022,92,WP,MM,SONCA,20221014060000,TS,14.2,111.4,2,34,998
2022285N12116,2022,92,WP,MM,SONCA,20221014090000,TS,14.5,110.9,2,34,998
2022285N12116,2022,92,WP,MM,SONCA,20221014120000,TS,14.9,110.3,2,34,998
2022285N12116,2022,92,WP,MM,SONCA,20221014150000,TS,15.1,109.6,2,34,998
2022285N12116,2022,92,WP,MM,SONCA,20221014180000,TS,15.2,109.0,2,34,998
2022285N12116,2022,92,WP,MM,SONCA,20221014210000,TS,15.3,108.5,2,32,1001
2022285N12116,2022,92,WP,MM,SONCA,20221015000000,MX,15.4,108.0,1,29,1004
2022285N12116,2022,92,WP,MM,SONCA,20221015030000,TS,15.5,107.6,1,27,1005
2022285N12116,2022,92,WP,MM,SONCA,20221015060000,TS,15.5,107.2,1,25,1006
2022285N17140,2022,93,WP,MM,NESAT,20221012000000,DS,16.6,140.4,-3,20,1002
2022285N17140,2022,93,WP,MM,NESAT,20221012030000,DS,17.3,139.6,-3,20,1002
2022285N17140,2022,93,WP,MM,NESAT,20221012060000,DS,18.0,138.8,-3,20,1002
2022285N17140,2022,93,WP,MM,NESAT,20221012090000,DS,18.6,138.1,-3,20,1002
2022285N17140,2022,93,WP,MM,NESAT,20221012120000,DS,19.1,137.3,-3,20,1002
2022285N17140,2022,93,WP,MM,NESAT,20221012150000,DS,19.5,136.5,-3,20,1002
2022285N17140,2022,93,WP,MM,NESAT,20221012180000,DS,19.8,135.6,-3,20,1002
2022285N17140,2022,93,WP,MM,NESAT,20221012210000,DS,20.2,134.7,-3,18,1002
2022285N17140,2022,93,WP,MM,NESAT,20221013000000,DS,20.4,133.8,-3,15,1002
2022285N17140,2022,93,WP,MM,NESAT,20221013030000,DS,20.3,133.1,-3,18,1001
2022285N17140,2022,93,WP,MM,NESAT,20221013060000,DS,20.1,132.6,-3,20,1000
2022285N17140,2022,93,WP,MM,NESAT,20221013090000,DS,19.9,132.3,-3,20,1000
2022285N17140,2022,93,WP,MM,NESAT,20221013120000,DS,19.8,132.0,-3,20,1000
2022285N17140,2022,93,WP,MM,NESAT,20221013150000,DS,19.7,131.5,-3,20,1000
2022285N17140,2022,93,WP,MM,NESAT,20221013180000,DS,19.7,130.9,-3,20,1000
2022285N17140,2022,93,WP,MM,NESAT,20221013210000,DS,19.7,130.4,-3,20,999
2022285N17140,2022,93,WP,MM,NESAT,20221014000000,DS,19.6,129.9,-3,20,998
2022285N17140,2022,93,WP,MM,NESAT,20221014030000,DS,19.4,129.6,-3,20,998
2022285N17140,2022,93,WP,MM,NESAT,20221014060000,DS,19.2,129.4,-3,20,998
2022285N17140,2022,93,WP,MM,NESAT,20221014090000,DS,19.0,129.2,-3,20,998
2022285N17140,2022,93,WP,MM,NESAT,20221014120000,MX,18.9,128.2,2,20,998
2022285N17140,2022,93,WP,MM,NESAT,20221014150000,MX,19.0,127.3,2,29,998
2022285N17140,2022,93,WP,MM,NESAT,20221014180000,TS,19.1,126.9,1,25,1002
2022285N17140,2022,93,WP,MM,NESAT,20221014210000,TS,19.0,126.1,1,27,1001
2022285N17140,2022,93,WP,MM,NESAT,20221015000000,TS,18.9,125.3,1,29,1000
2022285N17140,2022,93,WP,MM,NESAT,20221015030000,TS,18.8,124.6,1,32,999
2022285N17140,2022,93,WP,MM,NESAT,20221015060000,TS,18.7,124.0,2,34,998
2022285N17140,2022,93,WP,MM,NESAT,20221015090000,TS,18.7,123.6,2,36,997
2022285N17140,2022,93,WP,MM,NESAT,20221015120000,TS,18.8,123.2,2,38,995
2022285N17140,2022,93,WP,MM,NESAT,20221015150000,TS,18.9,122.8,2,41,993
2022285N17140,2022,93,WP,MM,NESAT,20221015180000,TS,19.1,122.3,2,44,990
2022285N17140,2022,93,WP,MM,NESAT,20221015210000,TS,19.2,121.8,2,46,988
2022285N17140,2022,93,WP,MM,NESAT,20221016000000,TS,19.3,121.2,3,48,985
2022285N17140,2022,93,WP,MM,NESAT,20221016030000,TS,19.4,120.6,3,56,980
2022285N17140,2022,93,WP,MM,NESAT,20221016060000,TS,19.6,120.0,4,64,975
2022285N17140,2022,93,WP,MM,NESAT,20221016090000,TS,19.7,119.4,4,66,973
2022285N17140,2022,93,WP,MM,NESAT,20221016120000,TS,19.8,118.9,4,68,970
2022285N17140,2022,93,WP,MM,NESAT,20221016150000,TS,19.9,118.3,4,68,970
2022285N17140,2022,93,WP,MM,NESAT,20221016180000,TS,19.9,117.7,4,68,970
2022285N17140,2022,93,WP,MM,NESAT,20221016210000,TS,19.9,117.3,4,68,970
2022285N17140,2022,93,WP,MM,NESAT,20221017000000,TS,19.8,116.9,4,68,970
2022285N17140,2022,93,WP,MM,NESAT,20221017030000,TS,19.7,116.6,4,71,968
2022285N17140,2022,93,WP,MM,NESAT,20221017060000,TS,19.5,116.3,4,73,965
2022285N17140,2022,93,WP,MM,NESAT,20221017090000,TS,19.3,115.9,4,77,960
2022285N17140,2022,93,WP,MM,NESAT,20221017120000,TS,19.1,115.5,5,81,955
2022285N17140,2022,93,WP,MM,NESAT,20221017150000,TS,18.9,115.0,5,81,955
2022285N17140,2022,93,WP,MM,NESAT,20221017180000,TS,18.7,114.5,5,81,955
2022285N17140,2022,93,WP,MM,NESAT,20221017210000,TS,18.4,114.1,5,81,955
2022285N17140,2022,93,WP,MM,NESAT,20221018000000,TS,18.2,113.7,5,81,955
2022285N17140,2022,93,WP,MM,NESAT,20221018030000,TS,18.1,113.4,5,81,955
2022285N17140,2022,93,WP,MM,NESAT,20221018060000,TS,18.0,113.1,5,81,955
2022285N17140,2022,93,WP,MM,NESAT,20221018090000,TS,17.8,112.7,5,77,960
2022285N17140,2022,93,WP,MM,NESAT,20221018120000,TS,17.6,112.4,4,73,965
2022285N17140,2022,93,WP,MM,NESAT,20221018150000,TS,17.5,112.1,4,69,970
2022285N17140,2022,93,WP,MM,NESAT,20221018180000,TS,17.4,111.8,4,64,975
2022285N17140,2022,93,WP,MM,NESAT,20221018210000,TS,17.2,111.4,4,59,978
2022285N17140,2022,93,WP,MM,NESAT,20221019000000,TS,17.1,110.9,3,54,980
2022285N17140,2022,93,WP,MM,NESAT,20221019030000,TS,17.0,110.5,3,49,985
2022285N17140,2022,93,WP,MM,NESAT,20221019060000,TS,17.0,110.1,2,44,990
2022285N17140,2022,93,WP,MM,NESAT,20221019090000,TS,17.1,109.6,2,39,994
2022285N17140,2022,93,WP,MM,NESAT,20221019120000,TS,17.2,109.2,2,34,998
2022285N17140,2022,93,WP,MM,NESAT,20221019150000,TS,17.2,109.0,2,34,998
2022285N17140,2022,93,WP,MM,NESAT,20221019180000,TS,17.3,108.8,2,34,998
2022285N17140,2022,93,WP,MM,NESAT,20221019210000,TS,17.4,108.6,2,32,999
2022285N17140,2022,93,WP,MM,NESAT,20221020000000,TS,17.5,108.4,1,29,1000
2022285N17140,2022,93,WP,MM,NESAT,20221020030000,TS,17.6,108.2,1,27,1001
2022285N17140,2022,93,WP,MM,NESAT,20221020060000,TS,17.7,108.1,1,25,1002
2022285N17140,2022,93,WP,MM,NESAT,20221020090000,TS,17.6,108.1,-1,25,1005
2022285N17140,2022,93,WP,MM,NESAT,20221020120000,TS,17.5,108.0,-1,25,1008
2022285N17140,2022,93,WP,MM,NESAT,20221020150000,TS,17.4,108.0,-1,23,1006
2022285N17140,2022,93,WP,MM,NESAT,20221020180000,DS,17.4,108.1,-3,20,1003
2022285N19266,2022,94,NA,GM,KARL,20221011120000,TS,19.0,-94.1,-1,30,1007
2022285N19266,2022,94,NA,GM,KARL,20221011150000,TS,19.3,-94.3,-1,33,1007
2022285N19266,2022,94,NA,GM,KARL,20221011180000,TS,19.6,-94.5,0,35,1006
2022285N19266,2022,94,NA,GM,KARL,20221011210000,TS,19.9,-94.7,0,35,1006
2022285N19266,2022,94,NA,GM,KARL,20221012000000,TS,20.2,-94.8,0,35,1005
2022285N19266,2022,94,NA,GM,KARL,20221012030000,TS,20.5,-94.9,0,35,1005
2022285N19266,2022,94,NA,GM,KARL,20221012060000,TS,20.9,-94.9,0,35,1004
2022285N19266,2022,94,NA,GM,KARL,20221012090000,TS,21.2,-94.9,0,38,1003
2022285N19266,2022,94,NA,GM,KARL,20221012120000,TS,21.5,-94.8,0,40,1002
2022285N19266,2022,94,NA,GM,KARL,20221012150000,TS,21.8,-94.7,0,45,1001
2022285N19266,2022,94,NA,GM,KARL,20221012180000,TS,22.0,-94.6,0,50,1000
2022285N19266,2022,94,NA,GM,KARL,20221012210000,TS,22.2,-94.4,0,50,1000
2022285N19266,2022,94,NA,GM,KARL,20221013000000,TS,22.4,-94.3,0,50,1000
2022285N19266,2022,94,NA,GM,KARL,20221013030000,TS,22.5,-94.3,0,48,1000
2022285N19266,2022,94,NA,GM,KARL,20221013060000,TS,22.4,-94.3,0,45,1000
2022285N19266,2022,94,NA,GM,KARL,20221013090000,TS,22.2,-94.2,0,45,1000
2022285N19266,2022,94,NA,GM,KARL,20221013120000,TS,21.9,-94.0,0,45,1000
2022285N19266,2022,94,NA,GM,KARL,20221013150000,TS,21.6,-93.8,0,43,1000
2022285N19266,2022,94,NA,GM,KARL,20221013180000,TS,21.3,-93.6,0,40,999
2022285N19266,2022,94,NA,GM,KARL,20221013210000,TS,21.1,-93.3,0,40,999
2022285N19266,2022,94,NA,GM,KARL,20221014000000,TS,20.9,-93.0,0,40,998
2022285N19266,2022,94,NA,GM,KARL,20221014030000,TS,20.6,-92.8,0,38,998
2022285N19266,2022,94,NA,GM,KARL,20221014060000,TS,20.3,-92.6,0,35,997
2022285N19266,2022,94,NA,GM,KARL,20221014090000,TS,20.0,-92.6,0,35,997
2022285N19266,2022,94,NA,GM,KARL,20221014120000,TS,19.8,-92.6,0,35,997
2022285N19266,2022,94,NA,GM,KARL,20221014150000,TS,19.6,-92.6,0,35,998
2022285N19266,2022,94,NA,GM,KARL,20221014180000,TS,19.4,-92.6,0,35,999
2022285N19266,2022,94,NA,GM,KARL,20221014210000,TS,19.2,-92.6,-1,33,1002
2022285N19266,2022,94,NA,GM,KARL,20221015000000,DS,19.0,-92.7,-3,30,1004
2022285N19266,2022,94,NA,GM,KARL,20221015030000,DS,18.8,-92.8,-3,28,1006
2022285N19266,2022,94,NA,GM,KARL,20221015060000,DS,18.7,-92.9,-3,25,1007
2022285N19266,2022,94,NA,GM,KARL,20221015090000,DS,18.6,-93.1,-3,23,1008
2022285N19266,2022,94,NA,GM,KARL,20221015120000,DS,18.5,-93.3,-3,20,1009
2022285N19266,2022,94,NA,GM,KARL,20221015150000,DS,18.4,-93.6,-3,20,1010
2022285N19266,2022,94,NA,GM,KARL,20221015180000,DS,18.4,-94.0,-3,20,1010
2022287N26154,2022,95,WP,MM,HAITANG,20221014060000,SS,26.4,154.4,-2,25,1006
2022287N26154,2022,95,WP,MM,HAITANG,20221014090000,SS,26.9,154.5,-2,25,1005
2022287N26154,2022,95,WP,MM,HAITANG,20221014120000,SS,27.3,154.5,-2,25,1003
2022287N26154,2022,95,WP,MM,HAITANG,20221014150000,SS,27.4,154.3,-2,25,1002
2022287N26154,2022,95,WP,MM,HAITANG,20221014180000,SS,27.4,154.1,-2,25,1001
2022287N26154,2022,95,WP,MM,HAITANG,20221014210000,SS,27.5,153.8,-2,25,994
2022287N26154,2022,95,WP,MM,HAITANG,20221015000000,SS,27.6,153.6,-2,25,986
2022287N26154,2022,95,WP,MM,HAITANG,20221015030000,SS,27.8,153.5,-2,28,986
2022287N26154,2022,95,WP,MM,HAITANG,20221015060000,SS,27.8,153.4,-2,30,985
2022287N26154,2022,95,WP,MM,HAITANG,20221015090000,SS,27.4,153.0,-2,30,985
2022287N26154,2022,95,WP,MM,HAITANG,20221015120000,SS,27.0,152.7,-2,30,984
2022287N26154,2022,95,WP,MM,HAITANG,20221015150000,SS,26.8,152.8,-2,33,984
2022287N26154,2022,95,WP,MM,HAITANG,20221015180000,SS,26.7,153.1,-2,35,983
2022287N26154,2022,95,WP,MM,HAITANG,20221015210000,SS,26.6,153.3,-2,33,985
2022287N26154,2022,95,WP,MM,HAITANG,20221016000000,SS,26.6,153.5,-2,30,986
2022287N26154,2022,95,WP,MM,HAITANG,20221016030000,SS,26.7,153.8,-2,28,988
2022287N26154,2022,95,WP,MM,HAITANG,20221016060000,SS,26.9,154.1,-2,25,989
2022287N26154,2022,95,WP,MM,HAITANG,20221016090000,SS,,,-2,,
2022288N25158,2022,96,WP,MM,UNNAMED,20221014150000,TS,,,-5,,
2022288N25158,2022,96,WP,MM,UNNAMED,20221014180000,TS,26.6,158.0,1,29,1000
2022288N25158,2022,96,WP,MM,UNNAMED,20221014210000,TS,28.1,158.2,1,29,1001
2022288N25158,2022,96,WP,MM,UNNAMED,20221015000000,TS,29.6,158.5,1,29,1002
2022288N25158,2022,96,WP,MM,UNNAMED,20221015030000,TS,31.1,159.1,1,29,1003
2022288N25158,2022,96,WP,MM,UNNAMED,20221015060000,TS,32.4,160.0,1,29,1004
2022288N25158,2022,96,WP,MM,UNNAMED,20221015090000,TS,33.7,161.3,1,29,1004
2022288N25158,2022,96,WP,MM,UNNAMED,20221015120000,TS,34.7,163.0,1,29,1004
2022288N25158,2022,96,WP,MM,UNNAMED,20221015150000,TS,35.4,164.9,1,27,1005
2022288N25158,2022,96,WP,MM,UNNAMED,20221015180000,TS,35.9,166.8,1,25,1006
2022288N25158,2022,96,WP,MM,UNNAMED,20221015210000,TS,36.2,168.5,1,25,1006
2022288N25158,2022,96,WP,MM,UNNAMED,20221016000000,TS,36.5,170.0,1,25,1006
2022292N21132,2022,97,WP,MM,UNNAMED,20221019000000,DS,21.0,131.6,-3,20,1007
2022292N21132,2022,97,WP,MM,UNNAMED,20221019030000,DS,21.0,131.3,-3,20,1007
2022292N21132,2022,97,WP,MM,UNNAMED,20221019060000,DS,21.0,131.1,-3,20,1007
2022292N21132,2022,97,WP,MM,UNNAMED,20221019090000,DS,21.0,130.9,-3,23,1001
2022292N21132,2022,97,WP,MM,UNNAMED,20221019120000,TS,20.9,130.7,-1,25,995
2022292N21132,2022,97,WP,MM,UNNAMED,20221019150000,TS,20.8,130.5,-1,28,994
2022292N21132,2022,97,WP,MM,UNNAMED,20221019180000,TS,20.8,130.3,-1,30,993
2022292N21132,2022,97,WP,MM,UNNAMED,20221019210000,TS,20.8,130.0,-1,28,999
2022292N21132,2022,97,WP,MM,UNNAMED,20221020000000,TS,21.0,129.3,1,25,1006
2022292N21132,2022,97,WP,MM,UNNAMED,20221020030000,TS,21.0,128.9,1,25,1006
2022292N21132,2022,97,WP,MM,UNNAMED,20221020060000,TS,21.0,128.4,1,25,1006
2022292N21132,2022,97,WP,MM,UNNAMED,20221020090000,TS,20.9,127.9,1,25,1006
2022292N21132,2022,97,WP,MM,UNNAMED,20221020120000,TS,20.7,127.4,1,25,1006
2022292N21132,2022,97,WP,MM,UNNAMED,20221020150000,TS,20.6,126.8,1,25,1006
2022292N21132,2022,97,WP,MM,UNNAMED,20221020180000,TS,20.5,126.1,1,25,1006
2022292N21132,2022,97,WP,MM,UNNAMED,20221020210000,TS,20.4,125.4,1,25,1006
2022292N21132,2022,97,WP,MM,UNNAMED,20221021000000,TS,20.3,124.6,1,25,1006
2022292N21132,2022,97,WP,MM,UNNAMED,20221021030000,TS,20.2,123.9,1,25,1003
2022292N21132,2022,97,WP,MM,UNNAMED,20221021060000,TS,20.2,123.1,1,25,1000
2022292N21132,2022,97,WP,MM,UNNAMED,20221021090000,TS,20.1,122.3,1,27,1000
2022292N21132,2022,97,WP,MM,UNNAMED,20221021120000,TS,20.1,121.6,1,29,1000
2022292N21132,2022,97,WP,MM,UNNAMED,20221021150000,TS,20.1,121.1,1,29,1000
2022292N21132,2022,97,WP,MM,UNNAMED,20221021180000,TS,20.1,120.7,1,29,1000
2022292N21132,2022,97,WP,MM,UNNAMED,20221021210000,TS,20.1,120.3,1,29,1000
2022292N21132,2022,97,WP,MM,UNNAMED,20221022000000,TS,20.1,120.0,1,29,1000
2022292N21132,2022,97,WP,MM,UNNAMED,20221022030000,TS,20.1,119.7,1,27,1003
2022292N21132,2022,97,WP,MM,UNNAMED,20221022060000,TS,20.1,119.4,1,25,1006
2022292N21132,2022,97,WP,MM,UNNAMED,20221022090000,TS,20.1,119.1,1,25,1006
2022292N21132,2022,97,WP,MM,UNNAMED,20221022120000,MX,20.0,118.7,1,25,1006
2022292N21132,2022,97,WP,MM,UNNAMED,20221022150000,MX,19.9,118.4,1,25,1006
2022292N21132,2022,97,WP,MM,UNNAMED,20221022180000,MX,19.9,117.9,1,25,1006
2022292N21132,2022,97,WP,MM,UNNAMED,20221022210000,MX,19.9,117.2,1,25,1006
2022292N21132,2022,97,WP,MM,UNNAMED,20221023000000,MX,19.9,116.5,1,25,1006
2022292N21132,2022,97,WP,MM,UNNAMED,20221023030000,TS,19.7,115.8,1,25,1006
2022292N21132,2022,97,WP,MM,UNNAMED,20221023060000,TS,19.3,115.2,1,25,1006
2022293N15259,2022,98,EP,MM,ROSLYN,20221020000000,TS,15.1,-100.9,-1,30,1007
2022293N15259,2022,98,EP,MM,ROSLYN,20221020030000,TS,15.1,-101.1,-1,30,1007
2022293N15259,2022,98,EP,MM,ROSLYN,20221020060000,TS,15.1,-101.3,-1,30,1007
2022293N15259,2022,98,EP,MM,ROSLYN,20221020090000,TS,15.1,-101.5,-1,33,1007
2022293N15259,2022,98,EP,MM,ROSLYN,20221020120000,TS,15.1,-101.8,0,35,1006
2022293N15259,2022,98,EP,MM,ROSLYN,20221020150000,TS,15.2,-102.1,0,38,1005
